gisjoin,state,county,year,birth_place_diversity,source_note
G1700890,Illinois,Kane,1890,0.7618110756809109,foreign-born only
G1700910,Illinois,Kankakee,1890,0.7633669974966011,foreign-born only
G1700930,Illinois,Kendall,1890,0.7660456733559375,foreign-born only
G1700950,Illinois,Knox,1890,0.49403101426121165,foreign-born only
G1700970,Illinois,Lake,1890,0.7659180571300224,foreign-born only
G1700990,Illinois,La Salle,1890,0.8207152145831452,foreign-born only
G1701010,Illinois,Lawrence,1890,0.7025273922571219,foreign-born only
G1701030,Illinois,Lee,1890,0.7591284758860563,foreign-born only
G1701050,Illinois,Livingston,1890,0.7862224099557948,foreign-born only
G1701070,Illinois,Logan,1890,0.47728196189342487,foreign-born only
G1701090,Illinois,McDonough,1890,0.7619804852536576,foreign-born only
G1701110,Illinois,McHenry,1890,0.6849664039366878,foreign-born only
G1701130,Illinois,McLean,1890,0.6872010719037052,foreign-born only
G1701150,Illinois,Macon,1890,0.6554075415044995,foreign-born only
G1701170,Illinois,Macoupin,1890,0.6074908733510509,foreign-born only
G1701190,Illinois,Madison,1890,0.5874041978728992,foreign-born only
G1701210,Illinois,Marion,1890,0.6121511554774208,foreign-born only
G1701230,Illinois,Marshall,1890,0.736476147010658,foreign-born only
G1701250,Illinois,Mason,1890,0.4557838888687602,foreign-born only
G1701270,Illinois,Massac,1890,0.22745031352959932,foreign-born only
G1701290,Illinois,Menard,1890,0.6709213194437633,foreign-born only
G1701310,Illinois,Mercer,1890,0.7147413316889557,foreign-born only
G1701330,Illinois,Monroe,1890,0.17608113880943066,foreign-born only
G1701350,Illinois,Montgomery,1890,0.6452151313022054,foreign-born only
G1701370,Illinois,Morgan,1890,0.7882261352754285,foreign-born only
G1701390,Illinois,Moultrie,1890,0.695987448022571,foreign-born only
G1701410,Illinois,Ogle,1890,0.7124011907755525,foreign-born only
G1701430,Illinois,Peoria,1890,0.7072897030090224,foreign-born only
G1701450,Illinois,Perry,1890,0.6691224327326739,foreign-born only
G1701470,Illinois,Piatt,1890,0.7458902250196062,foreign-born only
G1701490,Illinois,Pike,1890,0.7264932032113143,foreign-born only
G1701510,Illinois,Pope,1890,0.28969754253308144,foreign-born only
G1701530,Illinois,Pulaski,1890,0.6512041261654431,foreign-born only
G1701550,Illinois,Putnam,1890,0.716754011244697,foreign-born only
G1701570,Illinois,Randolph,1890,0.47629517070327776,foreign-born only
G1701590,Illinois,Richland,1890,0.6890683070613866,foreign-born only
G1701610,Illinois,Rock Island,1890,0.7122564389697241,foreign-born only
G1701630,Illinois,St Clair,1890,0.4955669528013529,foreign-born only
G1701650,Illinois,Saline,1890,0.7364724245577523,foreign-born only
G1701670,Illinois,Sangamon,1890,0.7285703267902154,foreign-born only
G1701690,Illinois,Schuyler,1890,0.7294631916297483,foreign-born only
G1701710,Illinois,Scott,1890,0.6726699702995866,foreign-born only
G1701730,Illinois,Shelby,1890,0.602890243151739,foreign-born only
G1701750,Illinois,Stark,1890,0.8165697132889633,foreign-born only
G1701770,Illinois,Stephenson,1890,0.3729773532794499,foreign-born only
G1701790,Illinois,Tazewell,1890,0.41872816338842445,foreign-born only
G1701810,Illinois,Union,1890,0.6448492604162746,foreign-born only
G1701830,Illinois,Vermilion,1890,0.7673098591625558,foreign-born only
G1701850,Illinois,Wabash,1890,0.41903667528487976,foreign-born only
G1701870,Illinois,Warren,1890,0.7536584804319861,foreign-born only
G1701890,Illinois,Washington,1890,0.36546601625047104,foreign-born only
G1701910,Illinois,Wayne,1890,0.7129548160033126,foreign-born only
G1701930,Illinois,White,1890,0.4721318516755715,foreign-born only
G1701950,Illinois,Whiteside,1890,0.78010980267604,foreign-born only
G1701970,Illinois,Will,1890,0.8015376681864621,foreign-born only
G1701990,Illinois,Williamson,1890,0.7531863053980257,foreign-born only
G1702010,Illinois,Winnebago,1890,0.658088794406565,foreign-born only
G1702030,Illinois,Woodford,1890,0.6000385514543491,foreign-born only
G1800010,Indiana,Adams,1890,0.5895717900775315,foreign-born only
G1800030,Indiana,Allen,1890,0.4675562751310013,foreign-born only
G1800050,Indiana,Bartholomew,1890,0.38476100063853724,foreign-born only
G1800070,Indiana,Benton,1890,0.8225594856593494,foreign-born only
G1800090,Indiana,Blackford,1890,0.686285338593031,foreign-born only
G1800110,Indiana,Boone,1890,0.6918413623952981,foreign-born only
G1800130,Indiana,Brown,1890,0.6785550983081847,foreign-born only
G1800150,Indiana,Carroll,1890,0.7062295578736566,foreign-born only
G1800170,Indiana,Cass,1890,0.6373539023969876,foreign-born only
G1800190,Indiana,Clark,1890,0.5895177483209505,foreign-born only
G1800210,Indiana,Clay,1890,0.8214008044594125,foreign-born only
G1800230,Indiana,Clinton,1890,0.7610120408474318,foreign-born only
G1800250,Indiana,Crawford,1890,0.7419797930466103,foreign-born only
G1800270,Indiana,Daviess,1890,0.7374317182055241,foreign-born only
G1800290,Indiana,Dearborn,1890,0.37836516165062095,foreign-born only
G1800310,Indiana,Decatur,1890,0.44835321917668036,foreign-born only
G1800330,Indiana,DeKalb,1890,0.5078480730674984,foreign-born only
G1800350,Indiana,Delaware,1890,0.7794832565987018,foreign-born only
G1800370,Indiana,Dubois,1890,0.11580127700191833,foreign-born only
G1800390,Indiana,Elkhart,1890,0.7621262222222223,foreign-born only
G1800410,Indiana,Fayette,1890,0.6085072946972754,foreign-born only
G1800430,Indiana,Floyd,1890,0.6676632744964353,foreign-born only
G1800450,Indiana,Fountain,1890,0.8043104738795382,foreign-born only
G1800470,Indiana,Franklin,1890,0.290062367305865,foreign-born only
G1800490,Indiana,Fulton,1890,0.6653791365329826,foreign-born only
G1800510,Indiana,Gibson,1890,0.576525721150879,foreign-born only
G1800530,Indiana,Grant,1890,0.7853786756540546,foreign-born only
G1800550,Indiana,Greene,1890,0.7218175964358124,foreign-born only
G1800570,Indiana,Hamilton,1890,0.6214423422540274,foreign-born only
G1800590,Indiana,Hancock,1890,0.5907451923076923,foreign-born only
G1800610,Indiana,Harrison,1890,0.3821117726735447,foreign-born only
G1800630,Indiana,Hendricks,1890,0.6210807083756713,foreign-born only
G1800650,Indiana,Henry,1890,0.6849948921338863,foreign-born only
G1800670,Indiana,Howard,1890,0.8049384223090277,foreign-born only
G1800690,Indiana,Huntington,1890,0.4775634212018137,foreign-born only
G1800710,Indiana,Jackson,1890,0.29697549262733003,foreign-born only
G1800730,Indiana,Jasper,1890,0.6844090698556282,foreign-born only
G1800750,Indiana,Jay,1890,0.5730709293319523,foreign-born only
G1800770,Indiana,Jefferson,1890,0.5819883095925649,foreign-born only
G1800790,Indiana,Jennings,1890,0.5422298828561396,foreign-born only
G1800810,Indiana,Johnson,1890,0.6383398017253514,foreign-born only
G1800830,Indiana,Knox,1890,0.4014607481053709,foreign-born only
G1800850,Indiana,Kosciusko,1890,0.7322822583794142,foreign-born only
G1800870,Indiana,Lagrange,1890,0.6839863357766303,foreign-born only
G1800890,Indiana,Lake,1890,0.6026808814058798,foreign-born only
G1800910,Indiana,LaPorte,1890,0.4699683195292613,foreign-born only
G1800930,Indiana,Lawrence,1890,0.6872573039940828,foreign-born only
G1800950,Indiana,Madison,1890,0.74694479138638,foreign-born only
G1800970,Indiana,Marion,1890,0.6288650044648005,foreign-born only
G1800990,Indiana,Marshall,1890,0.5949955645876679,foreign-born only
G1801010,Indiana,Martin,1890,0.6740102264426588,foreign-born only
G1801030,Indiana,Miami,1890,0.6023404205222387,foreign-born only
G1801050,Indiana,Monroe,1890,0.7083746447220569,foreign-born only
G1801070,Indiana,Montgomery,1890,0.6591786344167296,foreign-born only
G1801090,Indiana,Morgan,1890,0.5874081893937693,foreign-born only
G1801110,Indiana,Newton,1890,0.8564610248221803,foreign-born only
G1801130,Indiana,Noble,1890,0.5495875178871212,foreign-born only
G1801150,Indiana,Ohio,1890,0.19498975477559644,foreign-born only
G1801170,Indiana,Orange,1890,0.7690643591130341,foreign-born only
G1801190,Indiana,Owen,1890,0.7551092611862642,foreign-born only
G1801210,Indiana,Parke,1890,0.7984667339151792,foreign-born only
G1801230,Indiana,Perry,1890,0.6467358106369983,foreign-born only
G1801250,Indiana,Pike,1890,0.5272651664405648,foreign-born only
G1801270,Indiana,Porter,1890,0.6929241000089217,foreign-born only
G1801290,Indiana,Posey,1890,0.2548590454299623,foreign-born only
G1801310,Indiana,Pulaski,1890,0.3893308981660273,foreign-born only
G1801330,Indiana,Putnam,1890,0.7034165803893843,foreign-born only
G1801350,Indiana,Randolph,1890,0.6675145826937414,foreign-born only
G1801370,Indiana,Ripley,1890,0.25302178880351245,foreign-born only
G1801390,Indiana,Rush,1890,0.6220671377281752,foreign-born only
G1801410,Indiana,St Joseph,1890,0.766125748806606,foreign-born only
G1801430,Indiana,Scott,1890,0.685170068027211,foreign-born only
G1801450,Indiana,Shelby,1890,0.6506196079446093,foreign-born only
G1801470,Indiana,Spencer,1890,0.25283848719543234,foreign-born only
G1801490,Indiana,Starke,1890,0.5675138943993567,foreign-born only
G1801510,Indiana,Steuben,1890,0.7498553296554917,foreign-born only
G1801530,Indiana,Sullivan,1890,0.7153138031073016,foreign-born only
G1801550,Indiana,Switzerland,1890,0.569720397372216,foreign-born only
G1801570,Indiana,Tippecanoe,1890,0.709977639895365,foreign-born only
G1801590,Indiana,Tipton,1890,0.5434232984364873,foreign-born only
G1801610,Indiana,Union,1890,0.4810070582557461,foreign-born only
G1801630,Indiana,Vanderburgh,1890,0.3484058502729712,foreign-born only
G1801650,Indiana,Vermillion,1890,0.8501191771379216,foreign-born only
G1801670,Indiana,Vigo,1890,0.6772976053096993,foreign-born only
G1801690,Indiana,Wabash,1890,0.5895894019007011,foreign-born only
G1801710,Indiana,Warren,1890,0.7989088326446281,foreign-born only
G1801730,Indiana,Warrick,1890,0.3449268341064453,foreign-born only
G1801750,Indiana,Washington,1890,0.7182117028270874,foreign-born only
G1801770,Indiana,Wayne,1890,0.5377726218373722,foreign-born only
G1801790,Indiana,Wells,1890,0.7484407222976712,foreign-born only
G1801810,Indiana,White,1890,0.6382355084994162,foreign-born only
G1801830,Indiana,Whitley,1890,0.60916224,foreign-born only
G1900010,Iowa,Adair,1890,0.7693190592992756,foreign-born only
G1900030,Iowa,Adams,1890,0.8818886695288662,foreign-born only
G1900050,Iowa,Allamakee,1890,0.7488028984660335,foreign-born only
G1900070,Iowa,Appanoose,1890,0.803488576678961,foreign-born only
G1900090,Iowa,Audubon,1890,0.6824831674705971,foreign-born only
G1900110,Iowa,Benton,1890,0.6127080380672452,foreign-born only
G1900130,Iowa,Black Hawk,1890,0.7449764945535711,foreign-born only
G1900150,Iowa,Boone,1890,0.7057268388098419,foreign-born only
G1900170,Iowa,Bremer,1890,0.3766539690059516,foreign-born only
G1900190,Iowa,Buchanan,1890,0.7866978702507957,foreign-born only
G1900210,Iowa,Buena Vista,1890,0.8231964034617023,foreign-born only
G1900230,Iowa,Butler,1890,0.5341348669424,foreign-born only
G1900250,Iowa,Calhoun,1890,0.8070412305640771,foreign-born only
G1900270,Iowa,Carroll,1890,0.420756536989796,foreign-born only
G1900290,Iowa,Cass,1890,0.706788644764412,foreign-born only
G1900310,Iowa,Cedar,1890,0.5588352999631951,foreign-born only
G1900330,Iowa,Cerro Gordo,1890,0.8534576271552219,foreign-born only
G1900350,Iowa,Cherokee,1890,0.8159132652598186,foreign-born only
G1900370,Iowa,Chickasaw,1890,0.7135991554180519,foreign-born only
G1900390,Iowa,Clarke,1890,0.8023530114365911,foreign-born only
G1900410,Iowa,Clay,1890,0.837525891334779,foreign-born only
G1900430,Iowa,Clayton,1890,0.5972868833384822,foreign-born only
G1900450,Iowa,Clinton,1890,0.6665687723649554,foreign-born only
G1900470,Iowa,Crawford,1890,0.5615173532823314,foreign-born only
G1900490,Iowa,Dallas,1890,0.8377673316000231,foreign-born only
G1900510,Iowa,Davis,1890,0.7341873776926907,foreign-born only
G1900530,Iowa,Decatur,1890,0.8221239918382224,foreign-born only
G1900550,Iowa,Delaware,1890,0.7065211808906945,foreign-born only
G1900570,Iowa,Des Moines,1890,0.6451465706268803,foreign-born only
G1900590,Iowa,Dickinson,1890,0.7978462364251551,foreign-born only
G1900610,Iowa,Dubuque,1890,0.6477047736463113,foreign-born only
G1900630,Iowa,Emmet,1890,0.7315830927958151,foreign-born only
G1900650,Iowa,Fayette,1890,0.7567458549872909,foreign-born only
G1900670,Iowa,Floyd,1890,0.5641322138378149,foreign-born only
G1900690,Iowa,Franklin,1890,0.7350856014275928,foreign-born only
G1900710,Iowa,Fremont,1890,0.810354207446837,foreign-born only
G1900730,Iowa,Greene,1890,0.8336179221338248,foreign-born only
G1900750,Iowa,Grundy,1890,0.45619695959311046,foreign-born only
G1900770,Iowa,Guthrie,1890,0.8182821266194703,foreign-born only
G1900790,Iowa,Hamilton,1890,0.7391665979351434,foreign-born only
G1900810,Iowa,Hancock,1890,0.7928908920044497,foreign-born only
G1900830,Iowa,Hardin,1890,0.601702466573949,foreign-born only
G1900850,Iowa,Harrison,1890,0.8277018130633902,foreign-born only
G1900870,Iowa,Henry,1890,0.7880671664770582,foreign-born only
G1900890,Iowa,Howard,1890,0.8602071111798237,foreign-born only
G1900910,Iowa,Humboldt,1890,0.7590958826545057,foreign-born only
G1900930,Iowa,Ida,1890,0.6820674663769792,foreign-born only
G1900950,Iowa,Iowa,1890,0.6275942940229631,foreign-born only
G1900970,Iowa,Jackson,1890,0.6640083752104542,foreign-born only
G1900990,Iowa,Jasper,1890,0.8350284564967737,foreign-born only
G1901010,Iowa,Jefferson,1890,0.7201836303434063,foreign-born only
G1901030,Iowa,Johnson,1890,0.7327502132258737,foreign-born only
G1901050,Iowa,Jones,1890,0.763671015181756,foreign-born only
G1901070,Iowa,Keokuk,1890,0.7989390568040169,foreign-born only
G1901090,Iowa,Kossuth,1890,0.7239802482799265,foreign-born only
G1901110,Iowa,Lee,1890,0.6688747360497476,foreign-born only
G1901130,Iowa,Linn,1890,0.732341345627352,foreign-born only
G1901150,Iowa,Louisa,1890,0.7724762744604015,foreign-born only
G1901170,Iowa,Lucas,1890,0.7632905196723292,foreign-born only
G1901190,Iowa,Lyon,1890,0.6768872447311505,foreign-born only
G1901210,Iowa,Madison,1890,0.801592930621808,foreign-born only
G1901230,Iowa,Mahaska,1890,0.8526687067419725,foreign-born only
G1901250,Iowa,Marion,1890,0.5330706021771617,foreign-born only
G1901270,Iowa,Marshall,1890,0.84183402289282,foreign-born only
G1901290,Iowa,Mills,1890,0.7364527777777778,foreign-born only
G1901310,Iowa,Mitchell,1890,0.7437780032851455,foreign-born only
G1901330,Iowa,Monona,1890,0.8377462531812612,foreign-born only
G1901350,Iowa,Monroe,1890,0.7939994924562722,foreign-born only
G1901370,Iowa,Montgomery,1890,0.6071399591277589,foreign-born only
G1901390,Iowa,Muscatine,1890,0.5121946878792784,foreign-born only
G1901410,Iowa,O Brien,1890,0.7102756523772931,foreign-born only
G1901430,Iowa,Osceola,1890,0.7330991668375954,foreign-born only
G1901450,Iowa,Page,1890,0.6574553826120308,foreign-born only
G1901470,Iowa,Palo Alto,1890,0.8570623616562618,foreign-born only
G1901490,Iowa,Plymouth,1890,0.7086158949347906,foreign-born only
G1901510,Iowa,Pocahontas,1890,0.8232764537130286,foreign-born only
G1901530,Iowa,Polk,1890,0.8563619832170517,foreign-born only
G1901550,Iowa,Pottawattamie,1890,0.7748093760669832,foreign-born only
G1901570,Iowa,Poweshiek,1890,0.8314473446880878,foreign-born only
G1901590,Iowa,Ringgold,1890,0.8061476829899232,foreign-born only
G1901610,Iowa,Sac,1890,0.7221500347985286,foreign-born only
G1901630,Iowa,Scott,1890,0.39288359641808024,foreign-born only
G1901650,Iowa,Shelby,1890,0.7038513198651353,foreign-born only
G1901670,Iowa,Sioux,1890,0.6080937955562906,foreign-born only
G1901690,Iowa,Story,1890,0.6404832071973737,foreign-born only
G1901710,Iowa,Tama,1890,0.7314092994524056,foreign-born only
G1901730,Iowa,Taylor,1890,0.8379174073657986,foreign-born only
G1901750,Iowa,Union,1890,0.8014522835371232,foreign-born only
G1901770,Iowa,Van Buren,1890,0.788828735572693,foreign-born only
G1901790,Iowa,Wapello,1890,0.8180767653408217,foreign-born only
G1901810,Iowa,Warren,1890,0.7623613841432627,foreign-born only
G1901830,Iowa,Washington,1890,0.8249840850330364,foreign-born only
G1901850,Iowa,Wayne,1890,0.8031327279610229,foreign-born only
G1901870,Iowa,Webster,1890,0.7966442122468946,foreign-born only
G1901890,Iowa,Winnebago,1890,0.33434249376314285,foreign-born only
G1901910,Iowa,Winneshiek,1890,0.6664102914237278,foreign-born only
G1901930,Iowa,Woodbury,1890,0.8560129026425636,foreign-born only
G1901950,Iowa,Worth,1890,0.5583154274525759,foreign-born only
G1901970,Iowa,Wright,1890,0.8175641505599247,foreign-born only
G2000010,Kansas,Allen,1890,0.7839679196659726,foreign-born only
G2000030,Kansas,Anderson,1890,0.7089728180473372,foreign-born only
G2000050,Kansas,Atchison,1890,0.710264158237164,foreign-born only
G2000070,Kansas,Barber,1890,0.7907982570298286,foreign-born only
G2000090,Kansas,Barton,1890,0.7050918199182421,foreign-born only
G2000110,Kansas,Bourbon,1890,0.8214634986225895,foreign-born only
G2000130,Kansas,Brown,1890,0.8590708243908597,foreign-born only
G2000150,Kansas,Butler,1890,0.8229815404252085,foreign-born only
G2000170,Kansas,Chase,1890,0.8524258910066302,foreign-born only
G2000190,Kansas,Chautauqua,1890,0.8451067435392068,foreign-born only
G2000210,Kansas,Cherokee,1890,0.8249252739565424,foreign-born only
G2000230,Kansas,Cheyenne,1890,0.803443072702332,foreign-born only
G2000250,Kansas,Clark,1890,0.7800039674667725,foreign-born only
G2000270,Kansas,Clay,1890,0.8219658802459304,foreign-born only
G2000290,Kansas,Cloud,1890,0.7704990323889304,foreign-born only
G2000310,Kansas,Coffey,1890,0.7987824487562133,foreign-born only
G2000330,Kansas,Comanche,1890,0.7446161976483023,foreign-born only
G2000350,Kansas,Cowley,1890,0.8400421290816131,foreign-born only
G2000370,Kansas,Crawford,1890,0.8474383884515488,foreign-born only
G2000390,Kansas,Decatur,1890,0.8370364819640285,foreign-born only
G2000410,Kansas,Dickinson,1890,0.8229861534014197,foreign-born only
G2000430,Kansas,Doniphan,1890,0.7252275476196692,foreign-born only
G2000450,Kansas,Douglas,1890,0.7517060459787827,foreign-born only
G2000470,Kansas,Edwards,1890,0.7357400671221215,foreign-born only
G2000490,Kansas,Elk,1890,0.829246024408284,foreign-born only
G2000510,Kansas,Ellis,1890,0.5871926002304211,foreign-born only
G2000530,Kansas,Ellsworth,1890,0.7573683169601642,foreign-born only
G2000550,Kansas,Finney,1890,0.8392000000000001,foreign-born only
G2000570,Kansas,Ford,1890,0.6651745934506572,foreign-born only
G2000590,Kansas,Franklin,1890,0.8491936407473323,foreign-born only
G2000595,Kansas,Garfield,1890,0.8024,foreign-born only
G2000610,Kansas,Geary,1890,0.8063636960583,foreign-born only
G2000630,Kansas,Gove,1890,0.8250040311744155,foreign-born only
G2000650,Kansas,Graham,1890,0.8595596111882563,foreign-born only
G2000670,Kansas,Grant,1890,0.7781082688875669,foreign-born only
G2000690,Kansas,Gray,1890,0.8299186354278992,foreign-born only
G2000710,Kansas,Greeley,1890,0.7854,foreign-born only
G2000730,Kansas,Greenwood,1890,0.8774606299212598,foreign-born only
G2000750,Kansas,Hamilton,1890,0.8379591836734694,foreign-born only
G2000770,Kansas,Harper,1890,0.8396739716378325,foreign-born only
G2000790,Kansas,Harvey,1890,0.7087142303614284,foreign-born only
G2000810,Kansas,Haskell,1890,0.6782006920415224,foreign-born only
G2000830,Kansas,Hodgeman,1890,0.8161765650492672,foreign-born only
G2000850,Kansas,Jackson,1890,0.7909627527583579,foreign-born only
G2000870,Kansas,Jefferson,1890,0.7864043166051361,foreign-born only
G2000890,Kansas,Jewell,1890,0.8818296992103013,foreign-born only
G2000910,Kansas,Johnson,1890,0.7713539094776424,foreign-born only
G2000930,Kansas,Kearny,1890,0.7711202938475665,foreign-born only
G2000950,Kansas,Kingman,1890,0.7899719529119477,foreign-born only
G2000970,Kansas,Kiowa,1890,0.7875925925925926,foreign-born only
G2000990,Kansas,Labette,1890,0.8270439841215572,foreign-born only
G2001010,Kansas,Lane,1890,0.8149063475546305,foreign-born only
G2001030,Kansas,Leavenworth,1890,0.6935073857490536,foreign-born only
G2001050,Kansas,Lincoln,1890,0.7775289543275684,foreign-born only
G2001070,Kansas,Linn,1890,0.7968622668831968,foreign-born only
G2001090,Kansas,Logan,1890,0.8153245981462489,foreign-born only
G2001110,Kansas,Lyon,1890,0.8372796280910029,foreign-born only
G2001130,Kansas,McPherson,1890,0.6562102338239403,foreign-born only
G2001150,Kansas,Marion,1890,0.6507369372582258,foreign-born only
G2001170,Kansas,Marshall,1890,0.8044633992083562,foreign-born only
G2001190,Kansas,Meade,1890,0.7712851301692458,foreign-born only
G2001210,Kansas,Miami,1890,0.741704245997371,foreign-born only
G2001230,Kansas,Mitchell,1890,0.6936434458933404,foreign-born only
G2001250,Kansas,Montgomery,1890,0.7682241452892571,foreign-born only
G2001270,Kansas,Morris,1890,0.7943241064230046,foreign-born only
G2001290,Kansas,Morton,1890,0.7864583333333333,foreign-born only
G2001310,Kansas,Nemaha,1890,0.7520998407745993,foreign-born only
G2001330,Kansas,Neosho,1890,0.8385161213563356,foreign-born only
G2001350,Kansas,Ness,1890,0.830481064335976,foreign-born only
G2001370,Kansas,Norton,1890,0.829719217859236,foreign-born only
G2001390,Kansas,Osage,1890,0.8628991796649237,foreign-born only
G2001410,Kansas,Osborne,1890,0.7654805358034469,foreign-born only
G2001430,Kansas,Ottawa,1890,0.853838292507228,foreign-born only
G2001450,Kansas,Pawnee,1890,0.779647649785241,foreign-born only
G2001470,Kansas,Phillips,1890,0.8080466172839506,foreign-born only
G2001490,Kansas,Pottawatomie,1890,0.8110420790320019,foreign-born only
G2001510,Kansas,Pratt,1890,0.8404582236349708,foreign-born only
G2001530,Kansas,Rawlins,1890,0.8198218776376816,foreign-born only
G2001550,Kansas,Reno,1890,0.8342651233194978,foreign-born only
G2001570,Kansas,Republic,1890,0.8356232686980609,foreign-born only
G2001590,Kansas,Rice,1890,0.7649491013431505,foreign-born only
G2001610,Kansas,Riley,1890,0.7149276673805813,foreign-born only
G2001630,Kansas,Rooks,1890,0.8179270925381148,foreign-born only
G2001650,Kansas,Rush,1890,0.6826805592480368,foreign-born only
G2001670,Kansas,Russell,1890,0.804999184614847,foreign-born only
G2001690,Kansas,Saline,1890,0.6989646162221901,foreign-born only
G2001710,Kansas,Scott,1890,0.7602366863905325,foreign-born only
G2001730,Kansas,Sedgwick,1890,0.7421781147898479,foreign-born only
G2001750,Kansas,Seward,1890,0.7727999999999999,foreign-born only
G2001770,Kansas,Shawnee,1890,0.8460988243772802,foreign-born only
G2001790,Kansas,Sheridan,1890,0.8048550502170957,foreign-born only
G2001810,Kansas,Sherman,1890,0.7913531795173014,foreign-born only
G2001830,Kansas,Smith,1890,0.7919149473691862,foreign-born only
G2001850,Kansas,Stafford,1890,0.6551545778834722,foreign-born only
G2001870,Kansas,Stanton,1890,0.7665289256198347,foreign-born only
G2001890,Kansas,Stevens,1890,0.822863403944485,foreign-born only
G2001910,Kansas,Sumner,1890,0.8570481042043633,foreign-born only
G2001930,Kansas,Thomas,1890,0.8297834616136497,foreign-born only
G2001950,Kansas,Trego,1890,0.8475718637302615,foreign-born only
G2001970,Kansas,Wabaunsee,1890,0.6778125146208653,foreign-born only
G2001990,Kansas,Wallace,1890,0.7314937825486236,foreign-born only
G2002010,Kansas,Washington,1890,0.7403321270151613,foreign-born only
G2002030,Kansas,Wichita,1890,0.8011937557392104,foreign-born only
G2002050,Kansas,Wilson,1890,0.8270328142073488,foreign-born only
G2002070,Kansas,Woodson,1890,0.6691804340783933,foreign-born only
G2002090,Kansas,Wyandotte,1890,0.8225787780772282,foreign-born only
G2100010,Kentucky,Adair,1890,0.7901234567901234,foreign-born only
G2100030,Kentucky,Allen,1890,0.5955555555555556,foreign-born only
G2100050,Kentucky,Anderson,1890,0.698961937716263,foreign-born only
G2100070,Kentucky,Ballard,1890,0.7406611126041387,foreign-born only
G2100090,Kentucky,Barren,1890,0.7206880941602536,foreign-born only
G2100110,Kentucky,Bath,1890,0.6898148148148149,foreign-born only
G2100130,Kentucky,Bell,1890,0.8043486069371775,foreign-born only
G2100150,Kentucky,Boone,1890,0.6054233327680103,foreign-born only
G2100170,Kentucky,Bourbon,1890,0.4786221612559064,foreign-born only
G2100190,Kentucky,Boyd,1890,0.6301353335076112,foreign-born only
G2100210,Kentucky,Boyle,1890,0.8103680893954064,foreign-born only
G2100230,Kentucky,Bracken,1890,0.4831575461004156,foreign-born only
G2100250,Kentucky,Breathitt,1890,0.3973703433162893,foreign-born only
G2100270,Kentucky,Breckinridge,1890,0.744116512345679,foreign-born only
G2100290,Kentucky,Bullitt,1890,0.6969068877551021,foreign-born only
G2100310,Kentucky,Butler,1890,0.6149584487534627,foreign-born only
G2100330,Kentucky,Caldwell,1890,0.7041420118343196,foreign-born only
G2100350,Kentucky,Calloway,1890,0.5599999999999999,foreign-born only
G2100370,Kentucky,Campbell,1890,0.48793580208338483,foreign-born only
G2100390,Kentucky,Carlisle,1890,0.734375,foreign-born only
G2100410,Kentucky,Carroll,1890,0.5336625514403291,foreign-born only
G2100430,Kentucky,Carter,1890,0.6656427221172021,foreign-born only
G2100450,Kentucky,Casey,1890,0.5981039931054295,foreign-born only
G2100470,Kentucky,Christian,1890,0.772408503177734,foreign-born only
G2100490,Kentucky,Clark,1890,0.771771473913906,foreign-born only
G2100510,Kentucky,Clay,1890,0.4444444444444444,foreign-born only
G2100530,Kentucky,Clinton,1890,0.4444444444444444,foreign-born only
G2100550,Kentucky,Crittenden,1890,0.815,foreign-born only
G2100570,Kentucky,Cumberland,1890,0.72,foreign-born only
G2100590,Kentucky,Daviess,1890,0.6172332368010693,foreign-born only
G2100610,Kentucky,Edmonson,1890,0.527089072543618,foreign-born only
G2100630,Kentucky,Elliott,1890,0.6328125,foreign-born only
G2100650,Kentucky,Estill,1890,0.5925595901091558,foreign-born only
G2100670,Kentucky,Fayette,1890,0.6384180989602299,foreign-born only
G2100690,Kentucky,Fleming,1890,0.47857567942868495,foreign-born only
G2100710,Kentucky,Floyd,1890,0.4444444444444444,foreign-born only
G2100730,Kentucky,Franklin,1890,0.701218447025941,foreign-born only
G2100750,Kentucky,Fulton,1890,0.664666051092644,foreign-born only
G2100770,Kentucky,Gallatin,1890,0.5569169079973267,foreign-born only
G2100790,Kentucky,Garrard,1890,0.651404786680541,foreign-born only
G2100810,Kentucky,Grant,1890,0.6739408327246166,foreign-born only
G2100830,Kentucky,Graves,1890,0.7741935483870968,foreign-born only
G2100850,Kentucky,Grayson,1890,0.7271184843057781,foreign-born only
G2100870,Kentucky,Green,1890,0.6942148760330579,foreign-born only
G2100890,Kentucky,Greenup,1890,0.4104308390022676,foreign-born only
G2100910,Kentucky,Hancock,1890,0.7325541591275857,foreign-born only
G2100930,Kentucky,Hardin,1890,0.683241861182746,foreign-born only
G2100950,Kentucky,Harlan,1890,0.4444444444444444,foreign-born only
G2100970,Kentucky,Harrison,1890,0.6699243880929318,foreign-born only
G2100990,Kentucky,Hart,1890,0.7679500520291362,foreign-born only
G2101010,Kentucky,Henderson,1890,0.5947388888888888,foreign-born only
G2101030,Kentucky,Henry,1890,0.707482993197279,foreign-born only
G2101050,Kentucky,Hickman,1890,0.8241965973534972,foreign-born only
G2101070,Kentucky,Hopkins,1890,0.7619331059270622,foreign-born only
G2101090,Kentucky,Jackson,1890,0.0,foreign-born only
G2101110,Kentucky,Jefferson,1890,0.5787637753423447,foreign-born only
G2101130,Kentucky,Jessamine,1890,0.567857142857143,foreign-born only
