gisjoin,state,county,year,slaves,total_population,slave_share
G1000030,Delaware,New Castle,1860,254.0,54797.0,0.004635290253116047
G1000050,Delaware,Sussex,1860,1341.0,29615.0,0.04528110754685126
G1200010,Florida,Alachua,1860,4457.0,8232.0,0.5414237123420796
G1200090,Florida,Brevard,1860,21.0,246.0,0.08536585365853659
G1200130,Florida,Calhoun,1860,524.0,1446.0,0.3623789764868603
G1200190,Florida,Clay,1860,519.0,1914.0,0.2711598746081505
G1200230,Florida,Columbia,1860,2063.0,4646.0,0.44403788204907446
G1200250,Florida,Dade,1860,2.0,83.0,0.024096385542168676
G1200310,Florida,Duval,1860,1987.0,5074.0,0.3916042569964525
G1200330,Florida,Escambia,1860,1961.0,5768.0,0.33997919556171985
G1200370,Florida,Franklin,1860,520.0,1904.0,0.27310924369747897
G1200390,Florida,Gadsden,1860,5409.0,9396.0,0.5756704980842912
G1200470,Florida,Hamilton,1860,1397.0,4154.0,0.3363023591718825
G1200530,Florida,Hernando,1860,200.0,1200.0,0.16666666666666666
G1200570,Florida,Hillsborough,1860,564.0,2981.0,0.18919825561891981
G1200590,Florida,Holmes,1860,112.0,1386.0,0.08080808080808081
G1200630,Florida,Jackson,1860,4903.0,10209.0,0.4802625134685082
G1200650,Florida,Jefferson,1860,6374.0,9876.0,0.6454029971648441
G1200670,Florida,Lafayette,1860,577.0,2068.0,0.2790135396518375
G1200730,Florida,Leon,1860,9089.0,12343.0,0.7363687920278701
G1200750,Florida,Levy,1860,450.0,1781.0,0.25266704098820886
G1200770,Florida,Liberty,1860,521.0,1457.0,0.3575840768702814
G1200790,Florida,Madison,1860,4249.0,7779.0,0.5462141663452886
G1200810,Florida,Manatee,1860,253.0,854.0,0.2962529274004684
G1200830,Florida,Marion,1860,5314.0,8609.0,0.617261005924033
G1200870,Florida,Monroe,1860,451.0,2913.0,0.1548232063165122
G1200875,Florida,Monroe-Dade [multi-county reporting area],1860,,,
G1200890,Florida,Nassau,1860,1612.0,3644.0,0.442371020856202
G1200895,Florida,New River,1860,744.0,3820.0,0.19476439790575917
G1200950,Florida,Orange,1860,163.0,987.0,0.1651469098277609
G1201070,Florida,Putnam,1860,1047.0,2712.0,0.3860619469026549
G1201090,Florida,St Johns,1860,1003.0,3038.0,0.33015141540487164
G1201130,Florida,Santa Rosa,1860,1371.0,5480.0,0.25018248175182484
G1201190,Florida,Sumter,1860,549.0,1549.0,0.35442220787604906
G1201210,Florida,Suwannee,1860,835.0,2303.0,0.36257056013894917
G1201230,Florida,Taylor,1860,125.0,1384.0,0.09031791907514451
G1201270,Florida,Volusia,1860,297.0,1158.0,0.25647668393782386
G1201290,Florida,Wakulla,1860,1167.0,2839.0,0.41106023247622403
G1201310,Florida,Walton,1860,441.0,3037.0,0.14520908791570628
G1201330,Florida,Washington,1860,474.0,2154.0,0.2200557103064067
G1300010,Georgia,Appling,1860,745.0,4190.0,0.17780429594272076
G1300070,Georgia,Baker,1860,3492.0,4985.0,0.7005015045135407
G1300090,Georgia,Baldwin,1860,4929.0,9078.0,0.5429610046265697
G1300110,Georgia,Banks,1860,1086.0,4707.0,0.2307202039515615
G1300190,Georgia,Berrien,1860,432.0,3475.0,0.12431654676258992
G1300210,Georgia,Bibb,1860,6790.0,16291.0,0.41679454913756064
G1300270,Georgia,Brooks,1860,3282.0,6356.0,0.5163624921334172
G1300290,Georgia,Bryan,1860,2379.0,4015.0,0.5925280199252801
G1300310,Georgia,Bulloch,1860,2162.0,5668.0,0.381439661256175
G1300330,Georgia,Burke,1860,12052.0,17165.0,0.7021264200407806
G1300350,Georgia,Butts,1860,3067.0,6455.0,0.475135553834237
G1300370,Georgia,Calhoun,1860,2731.0,4913.0,0.5558721758599634
G1300390,Georgia,Camden,1860,4143.0,5420.0,0.7643911439114391
G1300395,Georgia,Campbell,1860,2004.0,8301.0,0.24141669678352007
G1300450,Georgia,Carroll,1860,1862.0,11991.0,0.15528312901342672
G1300455,Georgia,Cass,1860,4282.0,15724.0,0.2723225642330196
G1300470,Georgia,Catoosa,1860,710.0,5082.0,0.13970877607241244
G1300490,Georgia,Charlton,1860,557.0,1780.0,0.3129213483146067
G1300510,Georgia,Chatham,1860,14807.0,31043.0,0.47698353896208484
G1300530,Georgia,Chattahoochee,1860,2758.0,5797.0,0.4757633258582025
G1300550,Georgia,Chattooga,1860,2054.0,7165.0,0.28667131891137476
G1300570,Georgia,Cherokee,1860,1199.0,11291.0,0.10619077141085821
G1300590,Georgia,Clarke,1860,5660.0,11218.0,0.5045462649313603
G1300610,Georgia,Clay,1860,2253.0,4893.0,0.46045370938074803
G1300630,Georgia,Clayton,1860,1226.0,4466.0,0.27451858486341246
G1300650,Georgia,Clinch,1860,449.0,3063.0,0.1465883121123082
G1300670,Georgia,Cobb,1860,3819.0,14242.0,0.26815054065440247
G1300690,Georgia,Coffee,1860,663.0,2879.0,0.23028829454671762
G1300710,Georgia,Colquitt,1860,110.0,1316.0,0.08358662613981763
G1300730,Georgia,Columbia,1860,8293.0,11860.0,0.6992411467116357
G1300770,Georgia,Coweta,1860,7248.0,14703.0,0.49296062028157517
G1300790,Georgia,Crawford,1860,4270.0,7693.0,0.5550500454959054
G1300830,Georgia,Dade,1860,300.0,3069.0,0.09775171065493646
G1300850,Georgia,Dawson,1860,326.0,3856.0,0.0845435684647303
G1300870,Georgia,Decatur,1860,5924.0,11922.0,0.4968964938768663
G1300890,Georgia,DeKalb,1860,2000.0,7806.0,0.25621316935690497
G1300930,Georgia,Dooly,1860,4070.0,8917.0,0.45643153526970953
G1300950,Georgia,Dougherty,1860,6079.0,8295.0,0.7328511151295961
G1300990,Georgia,Early,1860,4057.0,6149.0,0.6597820783867295
G1301010,Georgia,Echols,1860,314.0,1491.0,0.21059691482226695
G1301030,Georgia,Effingham,1860,2165.0,4755.0,0.45531019978969506
G1301050,Georgia,Elbert,1860,5711.0,10433.0,0.5473976804370747
G1301070,Georgia,Emanuel,1860,1294.0,5081.0,0.2546742767171817
G1301110,Georgia,Fannin,1860,143.0,5139.0,0.027826425374586496
G1301130,Georgia,Fayette,1860,2019.0,7047.0,0.286504895700298
G1301150,Georgia,Floyd,1860,5913.0,15195.0,0.3891411648568608
G1301170,Georgia,Forsyth,1860,890.0,7749.0,0.11485352948767583
G1301190,Georgia,Franklin,1860,1313.0,7393.0,0.17760043284187746
G1301210,Georgia,Fulton,1860,2955.0,14427.0,0.2048242877937201
G1301230,Georgia,Gilmer,1860,167.0,6724.0,0.024836406900654372
G1301250,Georgia,Glascock,1860,758.0,2437.0,0.3110381616741896
G1301270,Georgia,Glynn,1860,2839.0,3889.0,0.7300077140653124
G1301290,Georgia,Gordon,1860,2106.0,10146.0,0.20756948551153165
G1301330,Georgia,Greene,1860,8398.0,12652.0,0.6637685741384761
G1301350,Georgia,Gwinnett,1860,2551.0,12940.0,0.19714064914992271
G1301370,Georgia,Habersham,1860,787.0,5966.0,0.13191418035534697
G1301390,Georgia,Hall,1860,1261.0,9366.0,0.13463591714712791
G1301410,Georgia,Hancock,1860,8137.0,12044.0,0.6756061109266025
G1301430,Georgia,Haralson,1860,229.0,3039.0,0.07535373478117802
G1301450,Georgia,Harris,1860,7736.0,13736.0,0.5631916132789749
G1301470,Georgia,Hart,1860,1528.0,6137.0,0.24898158709467166
G1301490,Georgia,Heard,1860,2811.0,7805.0,0.3601537475976938
G1301510,Georgia,Henry,1860,4515.0,10702.0,0.42188376004485145
G1301530,Georgia,Houston,1860,10755.0,15611.0,0.6889372878098776
G1301550,Georgia,Irwin,1860,246.0,1699.0,0.14479105356091818
G1301570,Georgia,Jackson,1860,3329.0,10605.0,0.3139085337105139
G1301590,Georgia,Jasper,1860,6954.0,10743.0,0.6473052220050265
G1301630,Georgia,Jefferson,1860,6045.0,10219.0,0.591545160974655
G1301670,Georgia,Johnson,1860,849.0,2919.0,0.2908530318602261
G1301690,Georgia,Jones,1860,5989.0,9107.0,0.6576260019765016
G1301750,Georgia,Laurens,1860,3269.0,6998.0,0.4671334667047728
G1301770,Georgia,Lee,1860,4947.0,7196.0,0.6874652584769316
G1301790,Georgia,Liberty,1860,6083.0,8367.0,0.7270228277757859
G1301810,Georgia,Lincoln,1860,3768.0,5466.0,0.6893523600439078
G1301850,Georgia,Lowndes,1860,2399.0,5249.0,0.45703943608306347
G1301870,Georgia,Lumpkin,1860,432.0,4626.0,0.0933852140077821
G1301910,Georgia,McIntosh,1860,4063.0,5546.0,0.7326000721240534
G1301930,Georgia,Macon,1860,4865.0,8449.0,0.575807787903894
G1301950,Georgia,Madison,1860,1992.0,5933.0,0.33574919939322434
G1301970,Georgia,Marion,1860,3529.0,7390.0,0.47753721244925573
G1301990,Georgia,Meriwether,1860,8748.0,15330.0,0.5706457925636008
G1302010,Georgia,Miller,1860,640.0,1791.0,0.3573422668900056
G1302015,Georgia,Milton,1860,617.0,4602.0,0.13407214254671881
G1302050,Georgia,Mitchell,1860,1589.0,4308.0,0.36884865366759517
G1302070,Georgia,Monroe,1860,10177.0,15953.0,0.6379364382874695
G1302090,Georgia,Montgomery,1860,977.0,2997.0,0.32599265932599264
G1302110,Georgia,Morgan,1860,7006.0,9997.0,0.7008102430729218
G1302130,Georgia,Murray,1860,1442.0,7083.0,0.20358605110828745
G1302150,Georgia,Muscogee,1860,7445.0,16584.0,0.44892667631452005
G1302170,Georgia,Newton,1860,6458.0,14320.0,0.4509776536312849
G1302210,Georgia,Oglethorpe,1860,7514.0,11549.0,0.650619101220885
G1302230,Georgia,Paulding,1860,572.0,7038.0,0.08127308894572322
G1302270,Georgia,Pickens,1860,246.0,4951.0,0.04968693193294284
G1302290,Georgia,Pierce,1860,233.0,1973.0,0.11809427268119614
G1302310,Georgia,Pike,1860,4722.0,10078.0,0.46854534629886885
G1302330,Georgia,Polk,1860,2440.0,6295.0,0.3876092136616362
G1302350,Georgia,Pulaski,1860,4106.0,8744.0,0.46957913998170175
G1302370,Georgia,Putnam,1860,7138.0,10125.0,0.7049876543209876
G1302390,Georgia,Quitman,1860,1625.0,3499.0,0.4644184052586453
G1302410,Georgia,Rabun,1860,206.0,3271.0,0.06297768266585142
G1302430,Georgia,Randolph,1860,4467.0,9571.0,0.46672239055480097
G1302450,Georgia,Richmond,1860,8389.0,21284.0,0.3941458372486375
G1302490,Georgia,Schley,1860,2348.0,4633.0,0.5067990502913878
G1302510,Georgia,Screven,1860,4530.0,8274.0,0.5474981870920957
G1302550,Georgia,Spalding,1860,3819.0,8699.0,0.4390159788481435
G1302590,Georgia,Stewart,1860,7884.0,13422.0,0.5873938310236925
G1302610,Georgia,Sumter,1860,4890.0,9428.0,0.5186677980483666
G1302630,Georgia,Talbot,1860,8603.0,13616.0,0.6318301997649823
G1302650,Georgia,Taliaferro,1860,2849.0,4583.0,0.621645210560768
G1302670,Georgia,Tattnall,1860,1157.0,4352.0,0.2658547794117647
G1302690,Georgia,Taylor,1860,2397.0,5998.0,0.39963321107035676
G1302710,Georgia,Telfair,1860,836.0,2713.0,0.3081459638776262
G1302730,Georgia,Terrell,1860,2888.0,6232.0,0.4634146341463415
G1302750,Georgia,Thomas,1860,6244.0,10766.0,0.5799739921976593
G1302810,Georgia,Towns,1860,108.0,2459.0,0.04392029280195201
G1302850,Georgia,Troup,1860,10002.0,16262.0,0.6150534989546181
G1302890,Georgia,Twiggs,1860,5318.0,8320.0,0.6391826923076923
G1302910,Georgia,Union,1860,116.0,4413.0,0.026285973260820304
G1302930,Georgia,Upson,1860,4888.0,9910.0,0.4932391523713421
G1302950,Georgia,Walker,1860,1535.0,10082.0,0.15225153739337433
G1302970,Georgia,Walton,1860,4621.0,11074.0,0.41728372765035215
G1302990,Georgia,Ware,1860,377.0,2200.0,0.17136363636363636
G1303010,Georgia,Warren,1860,5379.0,9820.0,0.5477596741344195
G1303030,Georgia,Washington,1860,6532.0,12698.0,0.5144117183808474
G1303050,Georgia,Wayne,1860,621.0,2268.0,0.27380952380952384
G1303070,Georgia,Webster,1860,2287.0,5030.0,0.45467196819085487
G1303110,Georgia,White,1860,263.0,3315.0,0.07933634992458521
G1303130,Georgia,Whitfield,1860,1732.0,10047.0,0.1723897680899771
G1303150,Georgia,Wilcox,1860,421.0,2115.0,0.19905437352245864
G1303170,Georgia,Wilkes,1860,7953.0,11420.0,0.6964098073555166
G1303190,Georgia,Wilkinson,1860,3887.0,9376.0,0.41456911262798635
G1303210,Georgia,Worth,1860,632.0,2763.0,0.22873688020267824
G1700010,Illinois,Adams,1860,0.0,41323.0,0.0
G1700030,Illinois,Alexander,1860,0.0,4707.0,0.0
G1700050,Illinois,Bond,1860,0.0,9815.0,0.0
G1700070,Illinois,Boone,1860,0.0,11678.0,0.0
G1700090,Illinois,Brown,1860,0.0,9938.0,0.0
G1700110,Illinois,Bureau,1860,0.0,26426.0,0.0
G1700130,Illinois,Calhoun,1860,0.0,5144.0,0.0
G1700150,Illinois,Carroll,1860,0.0,11733.0,0.0
G1700170,Illinois,Cass,1860,0.0,11325.0,0.0
G1700190,Illinois,Champaign,1860,0.0,14629.0,0.0
G1700210,Illinois,Christian,1860,0.0,10492.0,0.0
G1700230,Illinois,Clark,1860,0.0,14987.0,0.0
G1700250,Illinois,Clay,1860,0.0,9336.0,0.0
G1700270,Illinois,Clinton,1860,0.0,10941.0,0.0
G1700290,Illinois,Coles,1860,0.0,14203.0,0.0
G1700310,Illinois,Cook,1860,0.0,144954.0,0.0
G1700330,Illinois,Crawford,1860,0.0,11551.0,0.0
G1700350,Illinois,Cumberland,1860,0.0,8311.0,0.0
G1700370,Illinois,DeKalb,1860,0.0,19086.0,0.0
G1700390,Illinois,De Witt,1860,0.0,10820.0,0.0
G1700410,Illinois,Douglas,1860,0.0,7140.0,0.0
G1700430,Illinois,Dupage,1860,0.0,14701.0,0.0
G1700450,Illinois,Edgar,1860,0.0,16925.0,0.0
G1700470,Illinois,Edwards,1860,0.0,5454.0,0.0
G1700490,Illinois,Effingham,1860,0.0,7816.0,0.0
G1700510,Illinois,Fayette,1860,0.0,11189.0,0.0
G1700530,Illinois,Ford,1860,0.0,1979.0,0.0
G1700550,Illinois,Franklin,1860,0.0,9393.0,0.0
G1700570,Illinois,Fulton,1860,0.0,33338.0,0.0
G1700590,Illinois,Gallatin,1860,0.0,8055.0,0.0
G1700610,Illinois,Greene,1860,0.0,16093.0,0.0
G1700630,Illinois,Grundy,1860,0.0,10379.0,0.0
G1700650,Illinois,Hamilton,1860,0.0,9915.0,0.0
G1700670,Illinois,Hancock,1860,0.0,29061.0,0.0
G1700690,Illinois,Hardin,1860,0.0,3759.0,0.0
G1700710,Illinois,Henderson,1860,0.0,9501.0,0.0
G1700730,Illinois,Henry,1860,0.0,20660.0,0.0
G1700750,Illinois,Iroquois,1860,0.0,12325.0,0.0
G1700770,Illinois,Jackson,1860,0.0,9589.0,0.0
G1700790,Illinois,Jasper,1860,0.0,8364.0,0.0
G1700810,Illinois,Jefferson,1860,0.0,12965.0,0.0
G1700830,Illinois,Jersey,1860,0.0,12051.0,0.0
G1700850,Illinois,Jo Daviess,1860,0.0,27325.0,0.0
G1700870,Illinois,Johnson,1860,0.0,9342.0,0.0
G1700890,Illinois,Kane,1860,0.0,30062.0,0.0
G1700910,Illinois,Kankakee,1860,0.0,15412.0,0.0
G1700930,Illinois,Kendall,1860,0.0,13074.0,0.0
G1700950,Illinois,Knox,1860,0.0,28663.0,0.0
G1700970,Illinois,Lake,1860,0.0,18257.0,0.0
G1700990,Illinois,La Salle,1860,0.0,48332.0,0.0
G1701010,Illinois,Lawrence,1860,0.0,9214.0,0.0
G1701030,Illinois,Lee,1860,0.0,17651.0,0.0
G1701050,Illinois,Livingston,1860,0.0,11637.0,0.0
G1701070,Illinois,Logan,1860,0.0,14272.0,0.0
G1701090,Illinois,McDonough,1860,0.0,20069.0,0.0
G1701110,Illinois,McHenry,1860,0.0,22089.0,0.0
G1701130,Illinois,McLean,1860,0.0,28772.0,0.0
G1701150,Illinois,Macon,1860,0.0,13738.0,0.0
G1701170,Illinois,Macoupin,1860,0.0,24602.0,0.0
G1701190,Illinois,Madison,1860,0.0,31251.0,0.0
G1701210,Illinois,Marion,1860,0.0,12739.0,0.0
G1701230,Illinois,Marshall,1860,0.0,13437.0,0.0
G1701250,Illinois,Mason,1860,0.0,10931.0,0.0
G1701270,Illinois,Massac,1860,0.0,6213.0,0.0
G1701290,Illinois,Menard,1860,0.0,9584.0,0.0
G1701310,Illinois,Mercer,1860,0.0,15042.0,0.0
G1701330,Illinois,Monroe,1860,0.0,12832.0,0.0
G1701350,Illinois,Montgomery,1860,0.0,13979.0,0.0
G1701370,Illinois,Morgan,1860,0.0,22112.0,0.0
G1701390,Illinois,Moultrie,1860,0.0,6385.0,0.0
G1701410,Illinois,Ogle,1860,0.0,22888.0,0.0
G1701430,Illinois,Peoria,1860,0.0,36601.0,0.0
G1701450,Illinois,Perry,1860,0.0,9552.0,0.0
G1701470,Illinois,Piatt,1860,0.0,6127.0,0.0
G1701490,Illinois,Pike,1860,0.0,27249.0,0.0
G1701510,Illinois,Pope,1860,0.0,6742.0,0.0
G1701530,Illinois,Pulaski,1860,0.0,3943.0,0.0
G1701550,Illinois,Putnam,1860,0.0,5587.0,0.0
G1701570,Illinois,Randolph,1860,0.0,17205.0,0.0
G1701590,Illinois,Richland,1860,0.0,9711.0,0.0
G1701610,Illinois,Rock Island,1860,0.0,21005.0,0.0
G1701630,Illinois,St Clair,1860,0.0,37694.0,0.0
G1701650,Illinois,Saline,1860,0.0,9331.0,0.0
G1701670,Illinois,Sangamon,1860,0.0,32274.0,0.0
G1701690,Illinois,Schuyler,1860,0.0,14684.0,0.0
G1701710,Illinois,Scott,1860,0.0,9069.0,0.0
G1701730,Illinois,Shelby,1860,0.0,14613.0,0.0
G1701750,Illinois,Stark,1860,0.0,9004.0,0.0
G1701770,Illinois,Stephenson,1860,0.0,25112.0,0.0
G1701790,Illinois,Tazewell,1860,0.0,21470.0,0.0
G1701810,Illinois,Union,1860,0.0,11181.0,0.0
G1701830,Illinois,Vermilion,1860,0.0,19800.0,0.0
G1701850,Illinois,Wabash,1860,0.0,7313.0,0.0
G1701870,Illinois,Warren,1860,0.0,18336.0,0.0
G1701890,Illinois,Washington,1860,0.0,13731.0,0.0
G1701910,Illinois,Wayne,1860,0.0,12223.0,0.0
G1701930,Illinois,White,1860,0.0,12403.0,0.0
G1701950,Illinois,Whiteside,1860,0.0,18737.0,0.0
G1701970,Illinois,Will,1860,0.0,29321.0,0.0
G1701990,Illinois,Williamson,1860,0.0,12205.0,0.0
G1702010,Illinois,Winnebago,1860,0.0,24491.0,0.0
G1702030,Illinois,Woodford,1860,0.0,13282.0,0.0
G1800010,Indiana,Adams,1860,0.0,9252.0,0.0
G1800030,Indiana,Allen,1860,0.0,29328.0,0.0
G1800050,Indiana,Bartholomew,1860,0.0,17865.0,0.0
G1800070,Indiana,Benton,1860,0.0,2809.0,0.0
G1800090,Indiana,Blackford,1860,0.0,4122.0,0.0
G1800110,Indiana,Boone,1860,0.0,16753.0,0.0
G1800130,Indiana,Brown,1860,0.0,6507.0,0.0
G1800150,Indiana,Carroll,1860,0.0,13489.0,0.0
G1800170,Indiana,Cass,1860,0.0,16843.0,0.0
G1800190,Indiana,Clark,1860,0.0,20502.0,0.0
G1800210,Indiana,Clay,1860,0.0,12161.0,0.0
G1800230,Indiana,Clinton,1860,0.0,14505.0,0.0
G1800250,Indiana,Crawford,1860,0.0,8226.0,0.0
G1800270,Indiana,Daviess,1860,0.0,13323.0,0.0
G1800290,Indiana,Dearborn,1860,0.0,24406.0,0.0
G1800310,Indiana,Decatur,1860,0.0,17294.0,0.0
G1800330,Indiana,DeKalb,1860,0.0,13880.0,0.0
G1800350,Indiana,Delaware,1860,0.0,15753.0,0.0
G1800370,Indiana,Dubois,1860,0.0,10394.0,0.0
G1800390,Indiana,Elkhart,1860,0.0,20986.0,0.0
G1800410,Indiana,Fayette,1860,0.0,10225.0,0.0
G1800430,Indiana,Floyd,1860,0.0,20183.0,0.0
G1800450,Indiana,Fountain,1860,0.0,15566.0,0.0
G1800470,Indiana,Franklin,1860,0.0,19549.0,0.0
G1800490,Indiana,Fulton,1860,0.0,9422.0,0.0
G1800510,Indiana,Gibson,1860,0.0,14532.0,0.0
G1800530,Indiana,Grant,1860,0.0,15797.0,0.0
G1800550,Indiana,Greene,1860,0.0,16041.0,0.0
G1800570,Indiana,Hamilton,1860,0.0,17310.0,0.0
G1800590,Indiana,Hancock,1860,0.0,12802.0,0.0
G1800610,Indiana,Harrison,1860,0.0,18521.0,0.0
G1800630,Indiana,Hendricks,1860,0.0,16953.0,0.0
G1800650,Indiana,Henry,1860,0.0,20119.0,0.0
G1800670,Indiana,Howard,1860,0.0,12524.0,0.0
G1800690,Indiana,Huntington,1860,0.0,14867.0,0.0
G1800710,Indiana,Jackson,1860,0.0,16286.0,0.0
G1800730,Indiana,Jasper,1860,0.0,4291.0,0.0
G1800750,Indiana,Jay,1860,0.0,11399.0,0.0
G1800770,Indiana,Jefferson,1860,0.0,25036.0,0.0
G1800790,Indiana,Jennings,1860,0.0,14749.0,0.0
G1800810,Indiana,Johnson,1860,0.0,14854.0,0.0
G1800830,Indiana,Knox,1860,0.0,16056.0,0.0
G1800850,Indiana,Kosciusko,1860,0.0,17418.0,0.0
G1800870,Indiana,Lagrange,1860,0.0,11366.0,0.0
G1800890,Indiana,Lake,1860,0.0,9145.0,0.0
G1800910,Indiana,LaPorte,1860,0.0,22919.0,0.0
G1800930,Indiana,Lawrence,1860,0.0,13692.0,0.0
G1800950,Indiana,Madison,1860,0.0,16518.0,0.0
G1800970,Indiana,Marion,1860,0.0,39855.0,0.0
G1800990,Indiana,Marshall,1860,0.0,12722.0,0.0
G1801010,Indiana,Martin,1860,0.0,8975.0,0.0
G1801030,Indiana,Miami,1860,0.0,16851.0,0.0
G1801050,Indiana,Monroe,1860,0.0,12847.0,0.0
G1801070,Indiana,Montgomery,1860,0.0,20888.0,0.0
G1801090,Indiana,Morgan,1860,0.0,16110.0,0.0
G1801110,Indiana,Newton,1860,0.0,2360.0,0.0
G1801130,Indiana,Noble,1860,0.0,14915.0,0.0
G1801150,Indiana,Ohio,1860,0.0,5462.0,0.0
G1801170,Indiana,Orange,1860,0.0,12076.0,0.0
G1801190,Indiana,Owen,1860,0.0,14376.0,0.0
G1801210,Indiana,Parke,1860,0.0,15538.0,0.0
G1801230,Indiana,Perry,1860,0.0,11847.0,0.0
G1801250,Indiana,Pike,1860,0.0,10078.0,0.0
G1801270,Indiana,Porter,1860,0.0,10313.0,0.0
G1801290,Indiana,Posey,1860,0.0,16167.0,0.0
G1801310,Indiana,Pulaski,1860,0.0,5711.0,0.0
G1801330,Indiana,Putnam,1860,0.0,20681.0,0.0
G1801350,Indiana,Randolph,1860,0.0,18997.0,0.0
G1801370,Indiana,Ripley,1860,0.0,19054.0,0.0
G1801390,Indiana,Rush,1860,0.0,16193.0,0.0
G1801410,Indiana,St Joseph,1860,0.0,18455.0,0.0
G1801430,Indiana,Scott,1860,0.0,7303.0,0.0
G1801450,Indiana,Shelby,1860,0.0,19569.0,0.0
G1801470,Indiana,Spencer,1860,0.0,14556.0,0.0
G1801490,Indiana,Starke,1860,0.0,2195.0,0.0
G1801510,Indiana,Steuben,1860,0.0,10374.0,0.0
G1801530,Indiana,Sullivan,1860,0.0,15064.0,0.0
G1801550,Indiana,Switzerland,1860,0.0,12698.0,0.0
G1801570,Indiana,Tippecanoe,1860,0.0,25726.0,0.0
G1801590,Indiana,Tipton,1860,0.0,8170.0,0.0
G1801610,Indiana,Union,1860,0.0,7109.0,0.0
G1801630,Indiana,Vanderburgh,1860,0.0,20552.0,0.0
G1801650,Indiana,Vermillion,1860,0.0,9422.0,0.0
G1801670,Indiana,Vigo,1860,0.0,22517.0,0.0
G1801690,Indiana,Wabash,1860,0.0,17547.0,0.0
G1801710,Indiana,Warren,1860,0.0,10057.0,0.0
G1801730,Indiana,Warrick,1860,0.0,13261.0,0.0
G1801750,Indiana,Washington,1860,0.0,17909.0,0.0
G1801770,Indiana,Wayne,1860,0.0,29558.0,0.0
G1801790,Indiana,Wells,1860,0.0,10844.0,0.0
G1801810,Indiana,White,1860,0.0,8258.0,0.0
G1801830,Indiana,Whitley,1860,0.0,10730.0,0.0
G1900010,Iowa,Adair,1860,0.0,984.0,0.0
G1900030,Iowa,Adams,1860,0.0,1533.0,0.0
G1900050,Iowa,Allamakee,1860,0.0,12237.0,0.0
G1900070,Iowa,Appanoose,1860,0.0,11931.0,0.0
G1900090,Iowa,Audubon,1860,0.0,454.0,0.0
G1900110,Iowa,Benton,1860,0.0,8496.0,0.0
G1900130,Iowa,Black Hawk,1860,0.0,8244.0,0.0
G1900150,Iowa,Boone,1860,0.0,4232.0,0.0
G1900170,Iowa,Bremer,1860,0.0,4915.0,0.0
G1900190,Iowa,Buchanan,1860,0.0,7906.0,0.0
G1900210,Iowa,Buena Vista,1860,0.0,57.0,0.0
G1900215,Iowa,Buncombe,1860,,,
G1900230,Iowa,Butler,1860,0.0,3724.0,0.0
G1900250,Iowa,Calhoun,1860,0.0,147.0,0.0
G1900270,Iowa,Carroll,1860,0.0,281.0,0.0
G1900290,Iowa,Cass,1860,0.0,1612.0,0.0
G1900310,Iowa,Cedar,1860,0.0,12949.0,0.0
G1900330,Iowa,Cerro Gordo,1860,0.0,940.0,0.0
G1900350,Iowa,Cherokee,1860,0.0,58.0,0.0
G1900370,Iowa,Chickasaw,1860,0.0,4336.0,0.0
G1900390,Iowa,Clarke,1860,0.0,5427.0,0.0
G1900410,Iowa,Clay,1860,0.0,52.0,0.0
G1900430,Iowa,Clayton,1860,0.0,20728.0,0.0
G1900450,Iowa,Clinton,1860,0.0,18938.0,0.0
G1900470,Iowa,Crawford,1860,0.0,383.0,0.0
G1900490,Iowa,Dallas,1860,0.0,5244.0,0.0
G1900510,Iowa,Davis,1860,0.0,13764.0,0.0
G1900530,Iowa,Decatur,1860,0.0,8677.0,0.0
G1900550,Iowa,Delaware,1860,0.0,11024.0,0.0
G1900570,Iowa,Des Moines,1860,0.0,19611.0,0.0
G1900590,Iowa,Dickinson,1860,0.0,180.0,0.0
G1900610,Iowa,Dubuque,1860,0.0,31164.0,0.0
G1900630,Iowa,Emmet,1860,0.0,105.0,0.0
G1900650,Iowa,Fayette,1860,0.0,12073.0,0.0
G1900670,Iowa,Floyd,1860,0.0,3744.0,0.0
G1900690,Iowa,Franklin,1860,0.0,1309.0,0.0
G1900710,Iowa,Fremont,1860,0.0,5074.0,0.0
G1900730,Iowa,Greene,1860,0.0,1374.0,0.0
G1900750,Iowa,Grundy,1860,0.0,793.0,0.0
G1900770,Iowa,Guthrie,1860,0.0,3058.0,0.0
G1900790,Iowa,Hamilton,1860,0.0,1699.0,0.0
G1900810,Iowa,Hancock,1860,0.0,179.0,0.0
G1900830,Iowa,Hardin,1860,0.0,5440.0,0.0
G1900850,Iowa,Harrison,1860,0.0,3621.0,0.0
G1900870,Iowa,Henry,1860,0.0,18701.0,0.0
G1900890,Iowa,Howard,1860,0.0,3168.0,0.0
G1900910,Iowa,Humboldt,1860,0.0,332.0,0.0
G1900930,Iowa,Ida,1860,0.0,43.0,0.0
G1900950,Iowa,Iowa,1860,0.0,8029.0,0.0
G1900970,Iowa,Jackson,1860,0.0,18493.0,0.0
G1900990,Iowa,Jasper,1860,0.0,9883.0,0.0
G1901010,Iowa,Jefferson,1860,0.0,15038.0,0.0
G1901030,Iowa,Johnson,1860,0.0,17573.0,0.0
G1901050,Iowa,Jones,1860,0.0,13306.0,0.0
G1901070,Iowa,Keokuk,1860,0.0,13271.0,0.0
G1901090,Iowa,Kossuth,1860,0.0,416.0,0.0
